customer_id,credit_lines_outstanding,loan_amt_outstanding,total_debt_outstanding,income,years_employed,fico_score,default,dti_ratio,lti_ratio,credit_utilisation
7797903,0,3123.602556,3295.57399,43937.51081,5,613,0,0.07500593295444358,0.07109193257459366,0.0
8558438,0,6220.576007,6170.666316,80511.2396,4,673,0,0.07664353879852571,0.07726344840677375,0.0
4291718,0,6057.714322,5037.586596,77105.06478,3,577,0,0.06533405568588124,0.0785644151818583,0.0
7121714,1,5417.279327,7391.886571,82768.89299,5,763,0,0.08930754422308242,0.06545066789348636,0.2
2560833,0,3683.633262,5129.960453,46780.23429,2,682,0,0.10966085422313945,0.07874336924360881,0.0
5626745,2,4088.322229,10769.94151,65296.61473,3,529,0,0.16493874229978783,0.06261154955590145,0.4
4481150,0,3807.743628,497.4633111,49746.33111,4,673,0,0.01,0.07654320515778837,0.0
5516661,1,3886.500181,6163.896754,62970.00848,3,498,0,0.09788623033070934,0.06171986116588181,0.2
1399454,0,3975.971427,2017.615957,60113.0898,7,735,0,0.033563670803026996,0.06614152491958582,0.0
5530537,5,4399.609707,18983.59494,74551.79742,5,589,1,0.25463631457539176,0.05901413325039051,1.0
4774776,5,3715.615067,21166.18758,74245.97957,6,521,1,0.28508193578406854,0.05004466354298517,1.0
7337083,1,5475.024768,7960.584744,89936.53333,6,663,0,0.08851335991338015,0.060876537768147485,0.2
1784006,3,3912.528934,11003.19021,61135.14782,6,520,0,0.1799814117142017,0.06399802852394576,0.6
3015849,0,4602.632946,2885.882799,74944.74687,7,641,0,0.03850680560714795,0.06141368325632987,0.0
8147855,0,3302.375658,3540.408869,52940.40485,3,571,0,0.06687536445993007,0.06237911605241531,0.0
7259001,1,2997.111796,4060.658436,51657.39791,7,637,0,0.07860749089752206,0.05801902374606077,0.2
6808928,0,5409.485541,858.2884553,85828.84553,3,587,0,0.01,0.06302642785879262,0.0
5020894,0,3324.762629,4488.393471,52263.92112,2,688,0,0.08587938629201727,0.06361487155481915,0.0
3307867,0,2780.605491,2985.390985,44768.49337,6,697,0,0.0666850894517829,0.06211076767804125,0.0
3785939,2,4656.515152,10937.02779,83562.08389,5,659,0,0.13088505313483273,0.05572521573456418,0.4
7582759,5,5592.888775,18556.51011,69034.6583,2,585,1,0.2687999124926501,0.08101566535891727,1.0
3845396,4,4607.568029,18658.60166,69043.68457,0,554,1,0.2702434230763418,0.06673409824078282,0.8
4583582,0,7297.632028,2787.517646,91386.38979,3,646,0,0.030502546959186534,0.0798546922005507,0.0
7137949,1,2197.92005,4141.073809,37250.41575,5,633,0,0.11116852592443885,0.059003906553714104,0.2
7881670,0,3026.15346,2100.951674,58122.38867,5,665,0,0.03614702908940167,0.052065194312324536,0.0
3578918,0,3308.726194,3293.907075,62979.336,4,631,0,0.05230139414299319,0.05253669543292739,0.0
2400728,1,2108.406741,5101.276031,36286.22301,3,635,0,0.14058437632360238,0.05810488295844268,0.2
3910608,2,4386.489365,13308.09977,83060.91863,7,805,0,0.16022095576960513,0.05281050868868774,0.4
5739618,1,5440.345228,9441.965188,83949.63483,5,732,0,0.11247178391091521,0.06480487067057324,0.2
2956075,1,4381.219192,5391.616434,73940.40888,5,538,0,0.072918401665187,0.05925338063940659,0.2
2440341,1,4407.340342,6510.292746,58045.03683,6,766,0,0.11215933526008584,0.07592966742200619,0.2
4090392,0,2655.890059,1935.477162,42761.33037,4,535,0,0.04526232334805629,0.06210962184804447,0.0
8124376,0,1056.973813,1463.576575,18677.41524,3,657,0,0.07836076652970532,0.05659101109110428,0.0
3141170,0,5811.231216,1861.662009,111199.2321,3,537,0,0.01674168044007563,0.05225963440803293,0.0
5938514,2,4427.767815,8346.12473,72166.39321,7,656,0,0.11565112732893916,0.06135498281195035,0.4
6639337,4,2381.377586,9239.297864,36202.77328,3,627,1,0.2552096711636231,0.06577887189972757,0.8
7967829,5,3542.836359,17859.47422,65895.03891,4,650,1,0.27102911714480693,0.053764842051900685,1.0
7129413,4,3701.44291,15413.04833,52254.06472,0,644,1,0.294963624602025,0.07083550207689948,0.8
3297174,1,5871.687461,14166.68573,103430.2252,5,777,0,0.13696852832531586,0.05676955116017673,0.2
2144140,0,3761.492478,6022.206246,77994.66609,5,626,0,0.07721305248041994,0.048227560505990495,0.0
7236675,3,4863.253267,18435.86103,89210.95378,4,651,0,0.20665467914919988,0.054514082194358084,0.6
4953674,2,6449.962139,15917.67819,95147.69382,3,614,0,0.16729441934885986,0.06778894873902053,0.4
1313916,2,5419.803508,12211.10562,78642.59379,4,655,0,0.15527343429957843,0.06891689664347221,0.4
6407260,4,3051.61728,10024.90118,48494.12671,6,637,1,0.20672402742604212,0.06292756436772218,0.8
5248789,5,5655.356182,20977.58159,80425.95805,3,600,1,0.2608309816708488,0.07031754820358029,1.0
4717778,1,4760.366828,6701.25131,71349.17216,4,706,0,0.09392192098560712,0.06671930008276637,0.2
8953361,1,3563.944952,7529.712648,56908.89225,4,732,0,0.13231170648906806,0.06262544939978162,0.2
1203004,1,3468.769868,3963.320373,58675.11138,6,634,0,0.06754687430130618,0.05911824939768866,0.2
7680418,0,5459.567829,1070.669251,76541.40552,7,670,0,0.013988105440789664,0.07132829338459735,0.0
1635668,0,4748.319158,5285.202341,91637.10508,5,650,0,0.057675352537446184,0.05181655568292643,0.0
1327686,0,3259.037292,5246.31404,51448.86807,2,694,0,0.1019714181634084,0.06334516995720563,0.0
8860603,5,3019.889282,14484.53671,53214.26922,3,620,1,0.2721927205298564,0.056749614835732966,1.0
1574310,5,3420.711538,13304.42465,47035.55949,4,671,1,0.28285885815451156,0.07272607310490822,1.0
1230988,0,2809.628407,5765.036803,72834.19724,4,620,0,0.07915288451664138,0.038575676172304584,0.0
7707274,0,2647.493203,3619.201061,50265.36177,7,754,0,0.07200189023925531,0.05267033021893239,0.0
8621380,1,5659.94278,4705.309234,66167.48847,6,614,0,0.07111210267763697,0.08553963450745436,0.2
7654923,2,2733.881366,6680.70639,49957.05421,8,808,0,0.13372898974220762,0.054724631170361394,0.4
6825120,5,4909.279722,29567.24598,91356.96944,3,561,1,0.32364521460422035,0.05373733117563888,1.0
5102732,0,7118.65773,994.725049,99472.5049,3,627,0,0.01,0.07156407428521487,0.0
2142113,1,4276.840509,7710.82647,63311.64763,6,623,0,0.12179159378481018,0.0675521909332436,0.2
3844986,3,3850.082047,12037.21328,65948.54049,4,604,0,0.18252433170716253,0.05838009481929021,0.6
1915957,5,6185.039553,25762.87987,87516.22794,4,519,1,0.29437831675815257,0.07067305914099022,1.0
3191077,5,4602.68816,21188.63655,79568.32006,4,613,1,0.266294883868634,0.057845737556470406,1.0
5702950,0,5330.724478,6917.20122,84901.87567,3,659,0,0.08147289050345666,0.06278688704970045,0.0
5745517,0,3059.852137,2708.51386,51930.99284,6,589,0,0.052156019206968815,0.05892150274167567,0.0
6831164,1,3063.080516,5591.355971,44237.5243,3,641,0,0.12639396212775858,0.06924168032612983,0.2
5242635,4,3254.744473,13793.22076,67262.59139,7,647,0,0.20506525952924634,0.048388627404026635,0.8
7608670,0,2816.344442,3995.376537,48999.07941,3,551,0,0.08153982860715954,0.05747749704508173,0.0
2893114,0,2590.207884,6914.141093,84890.17891,6,806,0,0.08144806833697837,0.03051245641437652,0.0
4705600,1,4903.643952,9880.823934,79091.4778,5,593,0,0.12492905947447097,0.061999650131711166,0.2
4205202,1,3233.399911,4948.328444,56142.36164,5,659,0,0.08813894356154839,0.057592873127308646,0.2
7300819,4,5483.058105,16412.02894,72233.7962,4,636,1,0.22720706654484263,0.07590710157082953,0.8
5290974,1,2773.367161,3459.491604,43925.26109,5,592,0,0.07875858943471564,0.06313831932193986,0.2
2255807,1,4610.183939,8942.436265,84256.57137,5,635,0,0.10613339849458914,0.05471601637758405,0.2
7436232,4,4852.076967,17144.01767,67333.24863,1,572,1,0.2546144441092891,0.07206063966499576,0.8
3650294,0,2631.141755,2850.873327,57566.27929,6,658,0,0.04952332098168507,0.04570630215208408,0.0
8001143,3,2667.257142,11147.12182,67378.85873,9,687,0,0.16543945727351442,0.03958596497884018,0.6
2016332,0,4846.168026,4493.221216,71478.56634,6,679,0,0.06286109873311149,0.0677988979654177,0.0
5815776,0,4075.303578,4908.499631,61971.90327,6,649,0,0.07920524256959777,0.06576050375998077,0.0
3734318,1,2986.946306,4442.391951,49611.8005,5,634,0,0.08954305036762372,0.06020636775720325,0.2
1221756,4,4448.197317,16403.62015,74907.35478,5,708,1,0.21898544139192735,0.059382651143725255,0.8
7432397,0,2846.783709,2215.267656,75578.0504,8,727,0,0.029310992335414888,0.037666805295099276,0.0
8234115,3,4819.310067,16440.51044,79131.75623,3,558,1,0.2077612228422546,0.06090235193305276,0.6
2870480,1,3556.259032,8048.823863,70227.89614,6,683,0,0.1146100667312401,0.050638837662323855,0.2
2601424,0,2893.445118,5906.470961,66991.77807,3,633,0,0.0881671024588764,0.04319104823545102,0.0
4620870,2,5815.660054,12530.31836,81091.39512,1,696,0,0.15452093704217923,0.07171735108754657,0.4
1138342,0,6742.525405,5406.570732,103052.3207,6,601,0,0.05246432778296472,0.06542817628172055,0.0
4075357,4,3046.803856,10163.91502,44316.27898,5,610,1,0.22934946827523559,0.06875134659602235,0.8
7064439,5,3292.565715,13513.16092,47628.19155,4,576,1,0.2837218983175942,0.06913060537987191,1.0
5193058,5,3273.345444,26247.16403,74595.9267,3,569,1,0.3518578720197064,0.043881021240801885,1.0
3599219,0,6476.625689,6388.951734,77258.75207,4,646,0,0.08269550779452553,0.08383031715464259,0.0
4135455,1,9329.328962,12084.82496,117217.4097,4,619,0,0.1030975261348059,0.07958996010811864,0.2
6220270,0,5456.640938,1740.645118,85597.33735,5,625,0,0.020335271772329258,0.06374778827159394,0.0
6684499,0,3952.240586,3173.669165,60325.90256,6,577,0,0.052608730749506415,0.06551481897961013,0.0
1607195,0,2282.47149,4480.737982,52614.93463,4,599,0,0.08516095313069477,0.04338067710338995,0.0
3437145,5,2351.464523,12499.3769,44442.41288,3,529,1,0.281248836190552,0.05291037031110899,1.0
5184600,1,2851.687331,4874.662228,66437.95865,8,643,0,0.07337164366653821,0.042922560971851896,0.2
1927138,1,6010.694321,10022.82655,86726.88339,5,723,0,0.1155677012504715,0.0693060108475322,0.2
5153872,0,2251.702422,1565.35743,47037.20159,5,563,0,0.03327913602608518,0.04787067142358883,0.0
4279565,0,5628.189808,6788.637558,79463.76781,5,630,0,0.08543060246314792,0.07082711986999096,0.0
4379962,0,5206.571978,4655.435627,71187.17237,5,663,0,0.06539711400254905,0.07313918792754544,0.0
7278398,0,5080.960736,6307.922148,89684.57281,4,663,0,0.07033452856338582,0.05665367606493704,0.0
2322656,0,6226.330573,5879.439635,88271.65073,4,638,0,0.06660620466908085,0.0705360160539506,0.0
3539941,4,3837.164141,11193.75899,47236.73586,3,503,1,0.23697147540371982,0.08123262691928096,0.8
6128171,0,3938.572053,3015.21985,66972.36572,3,590,0,0.04502185069295772,0.05880891335788399,0.0
4017729,5,3401.142697,15027.7394,48269.24573,4,627,1,0.31133155641294913,0.07046189857667784,1.0
5489758,0,4782.550372,2962.051911,74186.05638,2,572,0,0.03992734019756504,0.06446697136052833,0.0
7291395,1,3514.373898,5534.786569,68134.16335,5,663,0,0.08123364692347103,0.05158020184304501,0.2
7184933,0,4838.88594,9495.333647,80534.38104,4,532,0,0.11790409914845978,0.06008472254348875,0.0
1546767,5,4501.352269,21503.32392,68343.72518,3,611,1,0.3146349407113193,0.0658634316046511,1.0
6745030,0,5694.186818,7034.287374,80115.38066,4,678,0,0.0878019590751577,0.07107482696943601,0.0
4283265,4,7023.706494,23030.02902,107029.6982,5,613,1,0.21517419377344374,0.06562390263752048,0.8
2720740,1,1846.95396,4217.553757,47414.37218,5,608,0,0.08895095649455882,0.038953462317045495,0.2
6214473,0,4279.524788,4799.246335,58716.77917,3,581,0,0.08173551756142758,0.07288418827622829,0.0
6814127,0,4179.752421,6675.495541,80968.04363,3,709,0,0.08244605206845604,0.05162224790931385,0.0
6250032,0,4636.492547,5881.152966,62086.83719,4,726,0,0.0947246345952898,0.0746775444980595,0.0
2180620,1,5253.67278,9461.13944,78967.88248,5,673,0,0.11980996758265869,0.06652923460788739,0.2
2868933,4,3887.552042,11656.5605,61638.23039,5,636,1,0.18911251063254284,0.06307046807480549,0.8
8556906,5,7437.985504,22770.91444,86191.15107,4,542,1,0.2641908613275931,0.08629639367455776,1.0
7387742,4,3910.165884,15941.96457,62320.68748,3,583,1,0.2558053387186415,0.062742662863834,0.8
6983390,3,3146.790022,10713.65605,56549.72405,2,648,1,0.18945549655604377,0.055646425775971585,0.6
6982234,0,5685.084317,1846.670292,78129.80327,4,692,0,0.023635926556967,0.07276460555459939,0.0
3613337,5,7928.603856,22552.41946,91464.92772,4,518,1,0.24656904041994468,0.08668463479544528,1.0
2089110,0,5350.116775,5606.9315,107640.4062,7,604,0,0.05208946805330803,0.04970361004639167,0.0
3642009,0,5586.776476,3958.224897,79450.78486,3,568,0,0.049819833799940136,0.07031744854181671,0.0
7200237,5,5396.831301,33634.6884,88982.40664,5,665,1,0.37799256808233256,0.06065054323417207,1.0
5667594,0,6912.584779,6751.788492,94682.39939,3,634,0,0.07130985838444118,0.07300812847514382,0.0
3827563,5,4331.338868,20476.12999,62726.36572,4,699,1,0.32643577792155243,0.06905132822989254,1.0
3168024,0,3710.331575,6414.329835,69014.81007,4,596,0,0.09294135314571038,0.05376138210388036,0.0
5826262,1,3352.22773,5460.534157,53420.44931,5,740,0,0.10221804997019782,0.0627517696556042,0.2
1071129,5,5062.958927,24607.28806,86530.65712,4,595,1,0.2843765305731449,0.058510579897466046,1.0
8676252,0,4703.124358,5845.433578,72674.53698,5,721,0,0.08043303502034915,0.06471488575557485,0.0
4985094,3,4465.159228,14023.61901,80648.99587,4,556,0,0.17388460772165099,0.055365341872296775,0.6
7617251,0,3564.243108,3543.065318,54951.3867,2,682,0,0.06447635866484876,0.06486175003114161,0.0
2739111,0,4172.079679,3331.100295,62236.35765,4,688,0,0.05352338119999219,0.06703605153859772,0.0
8117940,0,3527.358237,5140.771361,67805.33724,4,719,0,0.07581661813441046,0.05202183752165054,0.0
8952656,0,4299.167716,3908.508291,64418.30031,4,666,0,0.06067388105850507,0.06673829789533607,0.0
6045930,5,6272.920481,24892.17654,72947.45246,2,631,1,0.34123435021462023,0.08599231733883637,1.0
8840424,1,6680.563185,16177.74943,128722.5972,5,623,0,0.12567917197059164,0.05189891542213227,0.2
5284618,0,5453.522902,1321.182038,92270.11196,3,668,0,0.014318634820479521,0.05910389384120565,0.0
6807099,0,3372.820854,586.8621293,58686.21293,6,719,0,0.01,0.057472116287739475,0.0
8779087,0,4273.884287,4404.220342,77105.27376,4,619,0,0.05711957337326494,0.05542920838726298,0.0
3764884,4,3142.171877,12786.51497,63404.07412,6,575,1,0.20166708760386517,0.049557885997247655,0.8
8115787,5,4248.010293,20706.96009,73215.89622,5,563,1,0.2828205507145536,0.05802032772002856,1.0
2389706,2,4793.066111,13333.38039,88993.22802,3,603,0,0.14982466291708743,0.05385877350041539,0.4
2406155,0,2443.242314,3283.316209,61257.75117,5,654,0,0.05359837973627656,0.03988462304500232,0.0
4100615,4,3519.681696,12693.9742,70438.89413,8,534,0,0.1802125708642212,0.04996787271396079,0.8
3075019,1,3425.524016,7213.42686,72376.18439,5,643,0,0.09966575221940903,0.0473294364005364,0.2
6685507,0,2227.8022,2558.020838,38598.20238,5,538,0,0.06627305626350778,0.05771777084505768,0.0
4579920,5,4113.083493,15339.37239,69857.05165,8,663,1,0.2195823045446265,0.05887857268307716,1.0
8856741,1,4330.827881,5672.83971,71081.46965,6,595,0,0.07980757485646613,0.06092766374027834,0.2
3055921,3,5112.714379,16948.23898,94191.51796,3,650,0,0.1799338130127317,0.05427998709152558,0.6
4989984,0,4079.002121,4263.08321,51729.38269,3,655,0,0.08241125233501216,0.07885271211226975,0.0
5825288,1,4543.089872,7879.512022,72670.0585,6,567,0,0.1084285906003502,0.06251666732867704,0.2
1388907,1,4637.119343,6297.058769,76539.22217,6,553,0,0.08227231203125775,0.06058487676684996,0.2
7661016,1,4251.720703,7932.409956,81648.411,5,519,0,0.09715326800419914,0.052073526611558923,0.2
5685820,0,4182.83156,872.1729641,87217.29641,7,641,0,0.01,0.04795873905947413,0.0
3766104,2,4038.730317,9726.843194,75006.4018,4,653,0,0.12968017343287622,0.05384514148231011,0.4
1337802,1,3247.818407,6365.525079,67996.47112,7,779,0,0.09361552113147369,0.04776451415056906,0.2
5127920,1,8658.418769,11482.36366,99831.72365,4,639,0,0.11501718331796028,0.08673013399383493,0.2
8408425,5,4073.327314,23564.86026,83105.19554,5,606,1,0.2835545973615791,0.049014111422665936,1.0
3195288,2,4816.915465,9622.359997,69035.78214,6,550,0,0.13938221164042858,0.06977418543953938,0.4
7117033,1,4972.325117,8519.598841,81738.37416,6,602,0,0.10423009912483926,0.06083219990731462,0.2
6392390,4,3467.220432,13004.13488,51320.14669,3,519,1,0.2533923949701789,0.06756061031827888,0.8
2863934,0,4464.010107,6120.320077,77256.47985,4,655,0,0.07922079919876132,0.057781691783876946,0.0
3127598,0,3503.186092,651.3612768,57589.61937,5,700,0,0.011310393850932654,0.060830165754228005,0.0
3757307,1,2775.277157,6330.677669,57783.08435,6,643,0,0.10955935876759752,0.04802923188021202,0.2
3694115,0,7723.840414,5750.590025,122402.8411,5,596,0,0.04698085414783726,0.06310180666223114,0.0
8526972,0,2918.938547,2964.509467,52447.67524,6,653,0,0.056523181502982474,0.05565429799591629,0.0
1332187,3,3041.911856,11193.67014,55651.02151,4,639,0,0.2011404253916273,0.054660485530411966,0.6
6042477,2,4581.94096,9593.057313,78475.1998,7,627,0,0.12224317156819776,0.05838712066585907,0.4
4210116,1,4264.586816,5945.091852,59730.31302,5,769,0,0.09953224002039558,0.07139736258492489,0.2
2785984,0,7056.071788,1143.964629,114396.4629,2,571,0,0.01,0.061680856288083716,0.0
1230483,1,3691.15245,5321.153174,59245.44499,5,578,0,0.08981539719885898,0.062302721342088446,0.2
5971179,0,5428.69439,7067.721195,89558.20752,3,616,0,0.0789176267671687,0.060616380567774006,0.0
3657214,1,4896.373109,10247.52713,75932.81257,5,737,0,0.13495518976796939,0.0644829678142923,0.2
7560770,0,2461.053497,3539.415101,64925.98291,4,598,0,0.054514617143437256,0.03790552544135523,0.0
6373505,5,4677.168299,17867.04835,62074.26083,3,608,1,0.2878334451526002,0.0753479499628542,1.0
4155731,1,3792.917492,8012.516091,81878.68294,5,633,0,0.09785839003872966,0.04632362607468195,0.2
2028487,0,2975.849922,1714.109375,51445.1941,4,626,0,0.03331913514930251,0.057845051886003085,0.0
3955145,0,2351.44653,3676.544576,35154.15279,3,620,0,0.10458350676127899,0.06688958041591309,0.0
1226777,0,3753.984166,5483.691355,59516.9924,3,652,0,0.09213656695125609,0.06307415772575228,0.0
3351236,4,3261.200257,12311.82681,47631.83815,3,648,1,0.2584789352707355,0.06846681513171878,0.8
8251307,0,3994.64583,4038.230709,85237.0939,4,580,0,0.04737644755624405,0.046865110566609774,0.0
8460768,2,2628.232435,7588.146885,58692.17828,8,688,0,0.12928719136644728,0.044779943631698516,0.4
1711574,5,4555.231887,17670.83055,57620.27517,4,612,1,0.30667730235346596,0.0790560592354075,1.0
5032597,1,4060.010156,7123.780019,73102.82827,5,719,0,0.09744876070579424,0.0555383458079713,0.2
4318088,1,6973.235119,10759.99241,104784.1996,6,607,0,0.10268716515538474,0.06654853637876143,0.2
4905231,0,2581.964055,3706.554792,45107.34014,6,667,0,0.08217187669447892,0.057240441289296555,0.0
6985201,1,3108.387062,3777.293035,44438.90326,5,646,0,0.08499969076419552,0.06994742970621187,0.2
7329579,2,4719.600096,12323.70769,85723.72001,3,590,0,0.14376076643153599,0.05505594128963886,0.4
5306465,5,7027.3671,35406.58482,106080.8378,5,693,1,0.3337698452830281,0.06624539592389984,1.0
8963154,0,4661.37225,2652.237011,86929.07095,5,627,0,0.030510357260409675,0.05362270871019818,0.0
7098917,0,6233.429979,6255.382544,95538.90193,5,723,0,0.06547471676598533,0.06524494057475294,0.0
6947760,1,3451.976421,7687.132584,66047.63444,5,683,0,0.11638770486145515,0.05226495165600362,0.2
2341219,0,4359.057097,4219.333718,56745.03143,3,631,0,0.07435600283709279,0.07681830438982629,0.0
1721620,1,1996.958999,3240.303881,31097.13863,5,744,0,0.10419942231836138,0.06421680858680341,0.2
5330334,0,4472.421556,7964.072212,85114.31775,4,590,0,0.09356912470816345,0.052546054227169084,0.0
5430541,0,6116.701564,7391.343319,96869.94269,2,613,0,0.0763017207788956,0.06314344154795742,0.0
8398238,0,3741.759452,732.8478584,73284.78584,1,714,0,0.01,0.05105779336203898,0.0
7567471,0,1503.473477,1458.202001,31544.4617,6,639,0,0.04622687858388784,0.04766204258923842,0.0
8924614,1,4319.057708,9406.576561,80860.9927,5,678,0,0.11633021370265714,0.05341336488440118,0.2
2475093,1,3437.607043,5264.367195,56682.44388,6,649,0,0.09287473924280627,0.060646768341139495,0.2
5923724,1,6526.726513,13869.96364,102937.705,2,720,0,0.13474133350845544,0.06340462431137356,0.2
7305354,1,1688.133221,3212.640258,36702.68184,6,715,0,0.0875314853558941,0.045994819352960944,0.2
7479857,0,6156.019979,5950.934804,83889.90505,5,671,0,0.07093743639896992,0.07338213072634774,0.0
3946077,3,3694.924238,12301.49666,66177.70455,5,668,0,0.1858858167361443,0.05583336960876804,0.6
7292848,1,3819.119581,5139.20902,67421.31276,5,679,0,0.07622528855666263,0.0566455831940701,0.2
3530201,0,4305.334582,2194.545639,67655.13981,5,669,0,0.03243723455694682,0.06363647453971615,0.0
3905908,0,2695.857017,1616.949298,46250.61802,1,633,0,0.03496059873839497,0.05828802148836669,0.0
2205992,0,4113.814455,3012.111345,68973.21,3,602,0,0.043670743249444234,0.059643656645819436,0.0
7848203,1,5799.092346,7776.739268,90715.61717,5,676,0,0.08572657620160906,0.06392606396683131,0.2
5602020,0,5352.187998,5721.264635,92944.48197,6,637,0,0.06155572136973847,0.057584784858207554,0.0
4434713,2,3850.436929,7921.124601,58235.97691,7,622,0,0.13601771656104603,0.06611783871936425,0.4
6047536,1,4818.341055,8155.135738,68945.17436,6,695,0,0.1182843587488463,0.0698865598604601,0.2
1503927,0,2496.462503,3153.332381,52450.0429,5,742,0,0.06012068258956563,0.04759695826673957,0.0
3572108,5,6813.884465,27569.67763,109468.8463,3,546,1,0.25184953127618737,0.06224496462058721,1.0
4123985,0,5807.443014,8582.054267,91327.77225,2,650,0,0.09396981942697064,0.06358901428256399,0.0
1266173,5,2164.114355,10953.60129,41129.92553,3,642,1,0.26631707081527506,0.05261653959041341,1.0
3086558,0,7162.90808,5863.453412,101537.2088,3,579,0,0.057746844543948114,0.070544662047082,0.0
7819041,5,3485.411903,15593.45358,43489.05051,3,603,1,0.3585604513580814,0.08014458495014865,1.0
8354131,2,2499.08233,7428.246291,44795.63165,5,709,0,0.16582523825177492,0.05578852754049735,0.4
5240415,1,3037.649217,4886.3304,51352.90555,6,656,0,0.09515197529071458,0.0591524312882818,0.2
2145295,2,4743.408996,11913.89322,77328.68794,5,721,0,0.1540682188897876,0.06134087002330173,0.4
7298853,1,5450.825245,8739.302902,83510.93186,5,640,0,0.10464860955749847,0.06527079896722877,0.2
6886191,0,3522.326485,4590.507613,74416.88645,5,512,0,0.06168637028484547,0.047332354967129904,0.0
4585230,0,4860.529853,4246.570068,68839.9802,6,701,0,0.06168755504668201,0.07060620643525402,0.0
6125803,3,5100.626366,14175.97457,86305.32285,5,655,0,0.16425376908256362,0.05909978895351529,0.6
4335137,1,2306.491431,3870.296318,39515.26382,6,497,0,0.09794433704479315,0.05836963259328177,0.2
7699881,0,3096.747491,4463.58443,60142.58455,4,660,0,0.07421670457625852,0.05149009664567201,0.0
4149792,0,5049.829328,1896.91849,78702.22228,4,645,0,0.024102476843046523,0.06416374508503904,0.0
6074850,0,3386.333505,1580.08577,52209.62638,5,634,0,0.0302642612015566,0.06486032825351162,0.0
5766724,2,4048.80669,10624.60275,66561.99927,3,638,0,0.15961964584180677,0.06082760034860954,0.4
2264525,3,4414.436142,15585.47051,90862.78651,6,562,0,0.17152754288781055,0.04858354351166815,0.6
2645768,5,2507.223732,10485.27556,39914.37282,5,670,1,0.2626942331596932,0.06281506021168642,1.0
4437129,2,6201.709225,14143.16725,110986.7873,9,695,0,0.1274310897185507,0.05587790561264404,0.4
5062502,1,4316.403162,9830.076529,76754.55177,4,640,0,0.12807157754573908,0.056236445428466335,0.2
4641440,1,6032.263888,7496.435651,78147.74995,6,637,0,0.0959264426141037,0.07719049994221876,0.2
7733250,0,4916.47714,2941.395354,69216.31371,2,581,0,0.04249569496468349,0.07103061224264091,0.0
8616767,1,2673.978456,5316.834081,54759.41418,7,653,0,0.09709442952627292,0.04883139266629751,0.2
1432999,4,6106.171911,20274.79959,85725.71008,2,490,1,0.23650780578054556,0.07122917856616955,0.8
3857969,5,6091.578359,22187.51491,88700.23281,3,552,1,0.2501404360180957,0.06867601319658814,1.0
6369236,0,5004.13825,7362.970783,74333.66302,2,699,0,0.09905297928098794,0.06731994693512683,0.0
8618666,0,2791.555095,6093.441428,77669.95978,5,600,0,0.07845300094476243,0.03594124553311311,0.0
7119898,0,2756.764848,1410.308236,45363.28203,3,619,0,0.03108920194679309,0.06077084206951504,0.0
6380193,2,2680.817622,5915.364626,41729.94451,6,574,0,0.14175347452433024,0.06424206055096908,0.4
8517987,0,2289.989407,4161.991293,83721.23153,7,785,0,0.04971249487065446,0.02735255281307494,0.0
7507756,2,2430.88817,8071.653655,52587.55152,5,678,0,0.15348981691855731,0.04622554387373387,0.4
7265245,5,4084.822615,21492.1114,68657.0797,4,636,1,0.313035618379207,0.05949601458216406,1.0
8583669,0,3559.921608,2190.095058,74575.14333,5,670,0,0.029367627874460563,0.047736034408235845,0.0
1775853,0,2117.057888,1589.029333,39465.33051,6,562,0,0.040263930707418266,0.05364348557688032,0.0
7782808,0,4442.656464,2618.210395,62401.46071,4,649,0,0.041957517744138716,0.07119475110761393,0.0
1241265,5,3350.307382,14330.04352,44773.71068,5,611,1,0.3200548559045632,0.07482755686578713,1.0
4841354,4,4009.297101,13716.12702,65262.33769,5,635,1,0.21016910373564032,0.06143355023603967,0.8
8812316,0,5346.902455,878.6008942,87860.08942,7,686,0,0.009999999999999998,0.06085701130396141,0.0
6608643,0,4397.76864,6263.018017,73384.39198,3,617,0,0.08534536906304147,0.05992784734386785,0.0
4448037,1,2117.037916,5145.084973,46403.2276,6,643,0,0.1108777393105302,0.04562264362834969,0.2
8285297,4,4709.66095,19287.12378,73983.97033,1,456,1,0.2606932784760161,0.06365785627606775,0.8
2342380,0,1194.902632,2713.018386,21493.07218,4,670,0,0.12622757525211084,0.05559478058757443,0.0
6402080,0,4777.656316,5669.500816,62904.15265,3,632,0,0.09012919778993318,0.07595136592305722,0.0
2137040,3,3354.216381,9945.600446,48933.36646,5,621,0,0.20324782792391596,0.06854660988309204,0.6
4810667,1,4174.606896,8662.346985,88245.73938,5,697,0,0.09816164548974513,0.04730661134837896,0.2
4871087,2,5872.348053,10641.32316,88164.80104,5,704,0,0.12069809078536996,0.06660649129504347,0.4
5419880,5,3906.087215,23878.61148,75131.35794,4,638,1,0.3178248355243291,0.051990105358130305,1.0
1568398,0,3439.604704,2229.11813,57539.46355,6,622,0,0.03874068321931722,0.05977818512352119,0.0
6786208,0,3827.593112,6009.241314,69910.10692,3,522,0,0.08595668893592931,0.05475021110152237,0.0
8017046,0,3602.430278,2328.67013,54447.50246,3,576,0,0.042769089945140525,0.06616337049888624,0.0
3577138,0,2471.938533,4648.702205,68530.19368,4,618,0,0.06783436548723322,0.03607079449596559,0.0
